Plot_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
1973,4,3600,0.107568309,0.154342353,0.046774045,0.130223803,0.016699757,0.520895213,0.129492275,0.147823633
1965,4,3600,0.612505257,0.66158253,0.049077272,0.647661448,0.020456276,2.59064579,0.658279002,0.661506784
1970,4,3600,0.202748001,0.275540292,0.072792292,0.233036276,0.02645688,0.932145104,0.226928405,0.261196992
1966,3,2700,0.410770416,0.512623668,0.101853251,0.461607456,0.041581609,1.384822369,0.461428285,0.502384591
1969,3,2700,0.191179454,0.229889005,0.038709551,0.215297759,0.017179076,0.645893276,0.224824816,0.228876168
1949,3,2700,0.141268507,0.222690925,0.081422418,0.186434095,0.033832204,0.559302285,0.195342854,0.217221311
1968,3,2700,0.196556032,0.26103875,0.064482719,0.218422597,0.030137621,0.65526779,0.197673008,0.248365602
1980,2,1800,0.209328011,0.209624067,0.000296056,0.209476039,0.000148028,0.418952078,0.209476039,0.209594461
1985,4,3600,0.14803341,0.214956775,0.066923365,0.175632212,0.024850247,0.702528849,0.169769332,0.203449316
2026,4,3600,0.244229347,0.334236205,0.090006858,0.276316676,0.036108633,1.105266705,0.263400577,0.317716649
1994,4,3600,0.554964483,0.701941669,0.146977186,0.650800988,0.057089694,2.603203952,0.6731489,0.696576929
2024,3,2700,0.130603403,0.172598079,0.041994676,0.15211089,0.017159428,0.456332669,0.153131187,0.1687047
1992,3,2700,0.072237514,0.248109937,0.175872423,0.133598415,0.081041219,0.400795244,0.080447793,0.214577508
1989b,3,2700,0.431983203,0.495009035,0.063025832,0.456430852,0.027602148,1.369292557,0.44230032,0.484467292
2010,4,3600,0.400511205,0.477182478,0.076671273,0.442617349,0.027637542,1.770469397,0.446387857,0.469576627
1999,3,2700,0.180244237,0.246642232,0.066397995,0.213873744,0.027113704,0.641621232,0.214734763,0.240260738
2000,4,3600,0.189225361,0.236245379,0.047020018,0.209740065,0.017377854,0.83896026,0.20674476,0.229126778
2001,3,2700,0.08327058,0.146862045,0.063591465,0.123442953,0.02853621,0.370328858,0.140196234,0.145528883
2027,3,2700,0.58365649,0.667781174,0.084124684,0.639486452,0.039478962,1.918459356,0.667021692,0.667629278
1989a,4,3600,0.431983203,0.495009035,0.063025832,0.462234527,0.025931773,1.848938107,0.460972935,0.490399989
2020,3,2700,0.069722272,0.236776143,0.167053871,0.155987588,0.068309322,0.467962764,0.161464348,0.221713784
2007,3,2700,0.294536144,0.367697746,0.073161602,0.32295691,0.032019926,0.968870729,0.30663684,0.355485564
2008,3,2700,0.26188767,0.379382998,0.117495328,0.306905329,0.051748282,0.920715988,0.27944532,0.359395462
2011,4,3600,0.187974393,0.299489528,0.111515135,0.237766571,0.041190087,0.951066285,0.231801182,0.283563112
2016,3,2700,0.236502066,0.310171634,0.073669568,0.271250899,0.030219805,0.813752696,0.267078996,0.301553106
2025,3,2700,0.198426098,0.363274455,0.164848357,0.275741736,0.067685729,0.827225208,0.265524656,0.343724495
1991,3,2700,0.169199467,0.30006963,0.130870163,0.214749744,0.06037641,0.644249231,0.174980134,0.275051731
1990,3,2700,0.34597373,0.540257633,0.194283903,0.443764756,0.079321383,1.331294268,0.445062906,0.521218687
1984,2,1800,0.248041183,0.325061262,0.077020079,0.286551222,0.038510039,0.573102444,0.286551222,0.317359254
2022,3,2700,0.20665957,0.25069344,0.04403387,0.22844848,0.017979644,0.685345441,0.22799243,0.246153238
2018,2,1800,0.315271974,0.393976182,0.078704208,0.354624078,0.039352104,0.709248155,0.354624078,0.386105761
2023,3,2700,0.15033184,0.180313095,0.029981256,0.161921223,0.013151028,0.485763669,0.155118734,0.175274223
2094,2,1800,0.329782873,0.348890096,0.019107223,0.339336485,0.009553611,0.678672969,0.339336485,0.346979374
2085,3,2700,0.134056747,0.315665126,0.181608379,0.207802181,0.077967532,0.623406544,0.173684672,0.287269035
2082,3,2700,0.389893472,0.474323571,0.084430099,0.445315301,0.039203465,1.335945904,0.471728861,0.473804629
2048,2,1800,0.444258213,0.497491807,0.053233594,0.47087501,0.026616797,0.94175002,0.47087501,0.492168447
2090,3,2700,0.262020111,0.334915996,0.072895885,0.289701492,0.0322388,0.869104475,0.272168368,0.32236647
2060,2,1800,0.548411608,0.569732487,0.021320879,0.559072047,0.01066044,1.118144095,0.559072047,0.567600399
2063,3,2700,-0.107832551,0.051343095,0.159175646,-0.033374288,0.065386842,-0.100122865,-0.043633409,0.032347794
2089,3,2700,0.029657228,0.128505036,0.098847808,0.071213755,0.041860157,0.213641265,0.055479001,0.113899829
2057,3,2700,0.257544339,0.285472691,0.027928352,0.27154243,0.011401803,0.81462729,0.27161026,0.282700205
2069,3,2700,0.173087463,0.241261408,0.068173945,0.204345564,0.028117957,0.613036692,0.198687822,0.232746691
2070,3,2700,0.149164557,0.187019691,0.037855133,0.164737428,0.016166111,0.494212285,0.158028036,0.18122136
2062,3,2700,0.460935891,0.520502567,0.059566677,0.488255421,0.024566349,1.464766264,0.483327806,0.513067615
2073,3,2700,0.277258039,0.309893012,0.032634974,0.288494875,0.015137137,0.865484625,0.278333575,0.303581125
2066,3,2700,0.292419374,0.415640742,0.123221368,0.338465979,0.054909611,1.015397936,0.307337821,0.393980157
2068,3,2700,-0.372917801,-0.175576925,0.197340876,-0.261027649,0.082704848,-0.783082947,-0.234588221,-0.187379184
2058,3,2700,0.21398443,0.276418447,0.062434018,0.252537936,0.027519378,0.757613808,0.267210931,0.274576944
2075,3,2700,0.233423889,0.284749985,0.051326096,0.253240998,0.022525793,0.759722993,0.241549119,0.276109812
2055,4,3600,0.323533207,0.465150744,0.141617537,0.406262189,0.05325497,1.625048757,0.418182403,0.456862888
2039,4,3600,0.463420838,0.751854002,0.288433164,0.606489368,0.10297629,2.425957471,0.605341315,0.713953763
2087,4,3600,0.168486997,0.214581937,0.046094939,0.189725038,0.019362463,0.758900151,0.187915608,0.210950887
2046,3,2700,0.621617854,0.730572224,0.10895437,0.661743065,0.048892407,1.985229194,0.633039117,0.711065602
2053,2,1800,0.296010733,0.423160732,0.127149999,0.359585732,0.063575,0.719171464,0.359585732,0.410445732
2037,4,3600,0.174199432,0.202514917,0.028315485,0.184921868,0.010584129,0.739687473,0.181486562,0.196223563
2081,3,2700,0.329253614,0.425831079,0.096577466,0.368632257,0.041392196,1.105896771,0.350812078,0.410827279
2146,3,2700,0.131801501,0.260435075,0.128633574,0.210860282,0.056501494,0.632580847,0.240344271,0.256416914
2148,2,1800,0.298352927,0.351502299,0.053149372,0.324927613,0.026574686,0.649855226,0.324927613,0.346187362
2117,3,2700,0.17649889,0.214993566,0.038494676,0.198354046,0.016142329,0.595062137,0.20356968,0.212708789
2147,3,2700,0.27256,0.337229252,0.064669251,0.300752471,0.02704318,0.902257413,0.29246816,0.328277034
2101,3,2700,0.669709206,0.72587359,0.056164384,0.689773699,0.025579419,2.069321096,0.673738301,0.715446532
2138,4,3600,0.27174899,0.400426328,0.128677338,0.345411263,0.049371535,1.381645054,0.354734868,0.393829417
2121,3,2700,0.183030531,0.235114187,0.052083656,0.202356016,0.023288117,0.607068047,0.188923329,0.225876015
2126,4,3600,0.231699347,0.264811695,0.033112347,0.253585391,0.013491831,1.014341563,0.25891526,0.264769709
2129,4,3600,0.453815669,0.525277555,0.071461886,0.483646654,0.028843004,1.934586614,0.477746695,0.516364011
2132,4,3600,0.15016982,0.301962674,0.151792854,0.229310792,0.059251249,0.917243168,0.232555337,0.291704985
2140,4,3600,0.212563649,0.289571673,0.077008024,0.248934336,0.027362688,0.995737344,0.246801011,0.277461244
2114,4,3600,0.441456884,0.573014855,0.131557971,0.518495433,0.049206081,2.073981732,0.529754996,0.564893252
2098,4,3600,0.10858041,0.195981637,0.087401226,0.153738039,0.038244873,0.614952154,0.155195054,0.193286186
2122,3,2700,0.019255619,0.026553374,0.007297754,0.024008184,0.003363399,0.072024552,0.026215559,0.026485811
2118,3,2700,0.123100035,0.152933106,0.029833071,0.140993503,0.012886412,0.42298051,0.146947369,0.151735958
2144,3,2700,0.168367714,0.180402875,0.012035161,0.176102335,0.00548063,0.528307006,0.179536417,0.180229583
2125,4,3600,0.312564522,0.375807941,0.063243419,0.33599481,0.023823745,1.343979239,0.327803388,0.361708122
2183,4,3600,0.299083263,0.410370529,0.111287266,0.342420809,0.042868279,1.369683236,0.330114722,0.391280335
2166,3,2700,0.330487162,0.611174941,0.280687779,0.494577497,0.119409906,1.483732492,0.542070389,0.597354031
2191,2,1800,0.238602042,0.253230363,0.014628321,0.245916203,0.00731416,0.491832405,0.245916203,0.251767531
2192,4,3600,0.231226265,0.324483693,0.093257427,0.273041084,0.034097653,1.092164338,0.26822719,0.310676664
2186,2,1800,0.389976203,0.438794911,0.048818707,0.414385557,0.024409354,0.828771114,0.414385557,0.43391304
2198,3,2700,0.003304052,0.007910747,0.004606695,0.006071374,0.001991855,0.018214123,0.006999324,0.007728462
2187,4,3600,0.384395719,0.551668108,0.167272389,0.464689516,0.059363525,1.858758062,0.461347118,0.526234034
2175,4,3600,0.135540992,0.191986665,0.056445673,0.174828388,0.023221874,0.699313551,0.185892947,0.191986665
2171,4,3600,0.253194124,0.41010046,0.156906337,0.322137132,0.056776894,1.288548529,0.312626973,0.384025446
2178,3,2700,0.259945244,0.280053854,0.02010861,0.272448997,0.008910235,0.81734699,0.277347893,0.279512662
2179,3,2700,0.468752652,0.524690747,0.055938095,0.497190326,0.022846246,1.491570979,0.49812758,0.519378114
2176,2,1800,0.038807616,0.095367528,0.056559913,0.067087572,0.028279956,0.134175144,0.067087572,0.089711537
2177,3,2700,0.090418495,0.106308259,0.015889764,0.100042569,0.006907976,0.300127707,0.103400953,0.105726798
2180,3,2700,0.320581585,0.355540931,0.034959346,0.334615489,0.015081091,1.003846467,0.32772395,0.349977535
2167,3,2700,0.182244509,0.216793805,0.034549296,0.200528244,0.0141767,0.601584733,0.202546418,0.213944328
2168,3,2700,0.158629686,0.221630856,0.063001171,0.185590987,0.026509145,0.556772962,0.17651242,0.212607169
2170,2,1800,0.02017004,0.200927958,0.180757917,0.110548999,0.090378959,0.221097998,0.110548999,0.182852166
2152,3,2700,0.472996056,0.810250521,0.337254465,0.628582935,0.138913153,1.885748804,0.602502227,0.768700862
2250,3,2700,0.017923892,0.030795572,0.012871681,0.023280501,0.005472005,0.069841504,0.02112204,0.028860866
2234,3,2700,0.226861447,0.411270499,0.184409052,0.333144993,0.077873106,0.999434978,0.361303031,0.401277006
2219,1,900,0.258022308,0.258022308,0,0.258022308,0,0.258022308,0.258022308,0.258022308
2256,3,2700,0.208272487,0.22175543,0.013482943,0.214441066,0.005563695,0.643323198,0.213295281,0.2200634
2235,2,1800,0.429864198,0.572519362,0.142655164,0.50119178,0.071327582,1.00238356,0.50119178,0.558253846
2218,3,2700,0.562160254,0.601377726,0.039217472,0.575936715,0.01801016,1.727810144,0.564272165,0.593956614
2230,3,2700,0.117568113,0.170966372,0.053398259,0.149604095,0.023069308,0.448812284,0.160277799,0.168828657
2222,3,2700,0.105315968,0.128226474,0.022910506,0.113743578,0.010286648,0.341230735,0.107688293,0.124118838
2232,3,2700,0.399284482,0.519199312,0.11991483,0.444949269,0.052963693,1.334847808,0.416364014,0.498632252
2227,3,2700,0.165314361,0.367527574,0.202213213,0.279773141,0.08468525,0.839319423,0.306477487,0.355317557
2240,3,2700,0.084391572,0.113583602,0.02919203,0.09904099,0.011917836,0.29712297,0.099147797,0.110696441
2231,3,2700,0.084455997,0.518451869,0.433995873,0.305442284,0.17726783,0.916326851,0.313418984,0.477445292
2246,2,1800,0.472988516,0.490786672,0.017798156,0.481887594,0.008899078,0.963775188,0.481887594,0.489006856
2225,3,2700,0.626297832,0.835492074,0.209194243,0.713862081,0.088735239,2.141586244,0.679796338,0.804352927
2243,3,2700,0.272036314,0.435149848,0.163113534,0.334112863,0.072064522,1.002338588,0.295152426,0.407150364
2244,3,2700,0.162934601,0.28700617,0.124071568,0.233626852,0.052110407,0.700880557,0.250939786,0.279792893
2223,3,2700,-0.013155182,-0.001834292,0.01132089,-0.007091361,0.004656807,-0.021274082,-0.006284609,-0.002724355
2221,4,3600,0.123947911,0.275814027,0.151866116,0.207805643,0.061412116,0.831222571,0.215730317,0.269980383
2224,4,3600,0.116076134,0.20746094,0.091384806,0.163600283,0.042266697,0.654401131,0.165432028,0.206387417
2320,3,2700,0.302941829,0.492402434,0.189460605,0.371091604,0.085997688,1.113274813,0.317930549,0.457508057
2289,3,2700,0.400002718,0.49987027,0.099867553,0.45597135,0.041654455,1.367914051,0.468041062,0.493504429
2285,3,2700,-0.027935967,0.05953718,0.087473147,0.026224334,0.038633751,0.078673001,0.047071788,0.057044102
2308,3,2700,0.020411976,0.044114344,0.023702368,0.03424345,0.01007357,0.102730349,0.038204029,0.042932281
2279,4,3600,0.479468107,0.57841289,0.098944783,0.541454926,0.037207808,2.165819705,0.553969353,0.571933782
2301,4,3600,0.331296682,0.412755609,0.081458926,0.385586008,0.032365364,1.542344034,0.399145871,0.411153901
2291,4,3600,0.265751511,0.352101058,0.086349547,0.31736581,0.035286352,1.269463241,0.325805336,0.350810575
2299,2,1800,0.368375003,0.43808949,0.069714487,0.403232247,0.034857243,0.806464493,0.403232247,0.431118041
2294,4,3600,0.557008505,0.819022715,0.26201421,0.651968986,0.103009971,2.607875943,0.615922362,0.769557667
2283,4,3600,0.125696212,0.172031596,0.046335384,0.147678304,0.017655516,0.590713218,0.146492705,0.16711753
2290,4,3600,0.203761369,0.242573708,0.038812339,0.218301617,0.015505237,0.873206466,0.213435695,0.236094689
2297,2,1800,0.189161599,0.254416078,0.06525448,0.221788839,0.03262724,0.443577677,0.221788839,0.24789063
2278,2,1800,0.138802901,0.293882757,0.155079857,0.216342829,0.077539928,0.432685658,0.216342829,0.278374772
2293,2,1800,0.304847211,0.421162575,0.116315365,0.363004893,0.058157682,0.726009786,0.363004893,0.409531039
2307,4,3600,0.119167961,0.250669867,0.131501906,0.201847421,0.049813417,0.807389684,0.218775928,0.243546577
2305,4,3600,0.199930429,0.345220268,0.145289838,0.265384655,0.054972773,1.061538622,0.258193962,0.326838848
2292,4,3600,0.875538826,0.958293378,0.082754552,0.907610089,0.031021042,3.630440354,0.898304075,0.942177933
2306,3,2700,0.368010134,0.571591377,0.203581244,0.499135027,0.092890004,1.497405082,0.557803571,0.568833816
2300,3,2700,0.208733514,0.457154959,0.248421445,0.321625009,0.102673198,0.964875028,0.298986554,0.425521278
2348,4,3600,0.230299443,0.387175947,0.156876504,0.333276309,0.061917319,1.333105236,0.357814923,0.383655325
2377,4,3600,0.376283705,0.450487316,0.07420361,0.416761465,0.03008166,1.667045861,0.42013742,0.447460398
2375,4,3600,0.046504039,0.109032638,0.062528599,0.072165196,0.024786327,0.288660783,0.066562053,0.100410072
2372,4,3600,0.440560848,0.60573715,0.165176302,0.52258347,0.063244911,2.090333879,0.522017941,0.590919715
2354,4,3600,-0.009450702,0.019370189,0.028820891,0.001682554,0.01082603,0.006730216,-0.001594635,0.013769108
2356,2,1800,0.050282594,0.080765434,0.03048284,0.065524014,0.01524142,0.131048027,0.065524014,0.07771715
2368,3,2700,0.437539488,0.551095665,0.113556176,0.47773687,0.05195197,1.433210611,0.444575459,0.529791623
2357,4,3600,0.519545734,0.617470205,0.097924471,0.572980776,0.036297193,2.291923106,0.577453583,0.609682965
2358,3,2700,0.191204607,0.533559322,0.342354715,0.345523904,0.141784509,1.036571711,0.311807781,0.489209014
2361,3,2700,0.038534377,0.075591408,0.037057031,0.058721305,0.015309189,0.176163916,0.062038131,0.072880752
2362,3,2700,0.312574476,0.524572849,0.211998373,0.419059267,0.086550698,1.2571778,0.420030475,0.503664374
2363,4,3600,0.281029075,0.359901041,0.078871965,0.317918614,0.031123694,1.271674454,0.315372169,0.352306777
2367,3,2700,0.738807023,0.769747972,0.03094095,0.75445201,0.012634001,2.26335603,0.754801035,0.766758585
2360,3,2700,0.559168935,0.645198047,0.086029112,0.589958549,0.039145878,1.769875646,0.565508664,0.62926017
2349,3,2700,0.089169927,0.137702897,0.04853297,0.113437437,0.019813502,0.34031231,0.113439485,0.132850215
2353,3,2700,0.327300936,0.597732961,0.270432025,0.448468973,0.112176667,1.34540692,0.420373023,0.562260973
2365,3,2700,0.218990222,0.283772647,0.064782426,0.259370193,0.028759363,0.778110579,0.27534771,0.28208766
2369,3,2700,0.108658656,0.198017448,0.089358792,0.158089176,0.037094186,0.474267527,0.167591423,0.191932243
2383,3,2700,0.349038303,0.437387407,0.088349104,0.392745664,0.036074422,1.178236991,0.391811281,0.428272182
2371,3,2700,0.340972215,0.381657898,0.040685683,0.367642552,0.018866952,1.102927655,0.380297542,0.381385827
2347,3,2700,-0.04907557,-0.022390619,0.026684951,-0.034147621,0.011122435,-0.102442862,-0.030976674,-0.02410783
2374,3,2700,0.328296959,0.360913336,0.032616377,0.350001276,0.015347347,1.050003827,0.360793531,0.360889375
2351,2,1800,-0.020703577,0.002599415,0.023302991,-0.009052081,0.011651496,-0.018104162,-0.009052081,0.000269116
2128,3,2700,0.431976885,0.890040696,0.458063811,0.700417469,0.195131999,2.101252407,0.779234827,0.867879522
2341,2,1800,0.133979708,0.155916885,0.021937177,0.144948296,0.010968588,0.289896592,0.144948296,0.153723167
2415,3,2700,0.077678248,0.168067202,0.090388954,0.116217258,0.038082598,0.348651774,0.102906324,0.155035026
2427,2,1800,0.049414076,0.050494928,0.001080852,0.049954502,0.000540426,0.099909004,0.049954502,0.050386843
2453,2,1800,0.270986468,0.287177265,0.016190797,0.279081866,0.008095399,0.558163732,0.279081866,0.285558185
2420,3,2700,0.197089016,0.248787031,0.051698014,0.218933493,0.02185223,0.656800479,0.210924432,0.241214511
2463,2,1800,0.272670925,0.276235491,0.003564566,0.274453208,0.001782283,0.548906416,0.274453208,0.275879034
2429,3,2700,0.239979446,0.454713702,0.214734256,0.357291877,0.088785988,1.071875632,0.377182484,0.439207458
2448,3,2700,0.552321136,0.602491856,0.05017072,0.581652343,0.021344116,1.74495703,0.590144038,0.600022292
2430,3,2700,-0.031743374,-0.004946476,0.026796897,-0.018323847,0.010939828,-0.054971541,-0.018281691,-0.007613519
2434,3,2700,0.116281562,0.33666113,0.220379569,0.217209734,0.090917988,0.651629202,0.19868651,0.309066206
2435,3,2700,0.093961328,0.303106576,0.209145248,0.219850749,0.090548886,0.659552246,0.262484342,0.294982129
2424,3,2700,0.070727333,0.113251358,0.042524025,0.096867584,0.018680913,0.290602751,0.106624059,0.111925898
2447,3,2700,0.548215508,0.639642477,0.091426969,0.590475897,0.03764301,1.771427691,0.583569705,0.628427923
2421,3,2700,0.1413147,0.176318869,0.035004169,0.156208605,0.014758744,0.468625814,0.150992244,0.171253544
2425,3,2700,0.427176505,0.610063076,0.182886571,0.509464641,0.075777414,1.528393924,0.491154343,0.586281329
2442,3,2700,0.427985221,0.481474668,0.053489447,0.4549749,0.021839723,1.364924699,0.45546481,0.476272696
2445,2,1800,0.320454746,0.448454887,0.12800014,0.384454817,0.06400007,0.768909633,0.384454817,0.435654873
2446,3,2700,0.332475126,0.43914631,0.106671184,0.377335697,0.045167564,1.132007092,0.360385656,0.423394179
2418,3,2700,0.052884284,0.098152146,0.045267861,0.082820057,0.021169876,0.24846017,0.09742374,0.098006465
2456,3,2700,0.55259949,0.621488869,0.06888938,0.582851569,0.028742194,1.748554707,0.574466348,0.612084365
2450,4,3600,0.352195412,0.524496973,0.172301561,0.414894328,0.070561622,1.65957731,0.391442463,0.495948792
2419,4,3600,0.319280475,0.575101137,0.255820662,0.429815665,0.097289445,1.71926266,0.412440524,0.539603576
2441,3,2700,0.199747622,0.277471006,0.077723384,0.251250972,0.036420376,0.753752917,0.276534289,0.277283663
2485,3,2700,0.398466259,0.439533621,0.041067362,0.423962156,0.018175126,1.271886468,0.433886588,0.438404214
2491,4,3600,0.059283596,0.114818685,0.055535089,0.097254689,0.02241746,0.389018755,0.107458238,0.114135061
2508,2,1800,0.309002578,0.3139368,0.004934222,0.311469689,0.002467111,0.622939378,0.311469689,0.313443378
2503,4,3600,0.232733712,0.415685117,0.182951406,0.31676979,0.075591962,1.26707916,0.309330165,0.40007222
2504,4,3600,-0.004520226,0.247333348,0.251853574,0.115467738,0.108645326,0.461870953,0.109528916,0.232281877
2505,2,1800,0.174088553,0.27679193,0.102703378,0.225440241,0.051351689,0.450880483,0.225440241,0.266521592
2506,4,3600,0.218926251,0.639536321,0.42061007,0.425746396,0.1534294,1.702985585,0.422261506,0.590309435
2497,4,3600,0.213494122,0.335514456,0.122020334,0.262112647,0.044926681,1.048450589,0.249721006,0.310596216
2507,4,3600,0.121352568,0.174120247,0.052767679,0.148084313,0.018918408,0.592337251,0.148432218,0.167737354
2498,4,3600,-0.016373862,0.003165595,0.019539456,-0.004702005,0.007194147,-0.01880802,-0.002799876,0.00164889
2499,4,3600,0.321227163,0.397452056,0.076224893,0.350094832,0.030477894,1.40037933,0.340850055,0.385063648
2500,2,1800,0.529212534,0.54738766,0.018175125,0.538300097,0.009087563,1.076600194,0.538300097,0.545570147
2501,4,3600,0.259720564,0.656383157,0.396662593,0.478177689,0.153396507,1.912710756,0.498303518,0.633907247
2495,2,1800,0.137501091,0.174119845,0.036618754,0.155810468,0.018309377,0.311620936,0.155810468,0.17045797
2510,4,3600,0.214309856,0.275546551,0.061236694,0.238387126,0.022637894,0.953548506,0.231846049,0.262849259
2525,3,2700,0.544945002,0.635281622,0.090336621,0.589100858,0.036907555,1.767302573,0.587075949,0.625640488
2487,3,2700,0.229882732,0.35675332,0.126870587,0.276460866,0.057017705,0.829382598,0.242746547,0.333951965
2490,3,2700,0.048239633,0.145263866,0.097024232,0.082014343,0.044758603,0.24604303,0.052539531,0.126718999
2484,2,1800,0.121660657,0.180002898,0.058342241,0.150831778,0.02917112,0.301663555,0.150831778,0.174168674
2570,4,3600,0.465283245,0.548945606,0.083662361,0.506487302,0.029700605,2.02594921,0.50586018,0.537127042
2558,3,2700,0.269047946,0.293811709,0.024763763,0.285200765,0.011430103,0.855602294,0.29274264,0.293597895
2560,2,1800,0.138073102,0.17787379,0.039800689,0.157973446,0.019900344,0.315946892,0.157973446,0.173893721
2571,3,2700,0.26475516,0.359174043,0.094418883,0.3035583,0.040337981,0.9106749,0.286745697,0.344688374
5249,2,1800,0.335966587,0.510352433,0.174385846,0.42315951,0.087192923,0.84631902,0.42315951,0.492913848
2573,2,1800,0.49439624,0.545303464,0.050907224,0.519849852,0.025453612,1.039699703,0.519849852,0.540212741
2550,3,2700,0.312687814,0.413883597,0.101195782,0.370095015,0.042420488,1.110285044,0.383713633,0.407849604
2551,3,2700,0.676142991,0.751902819,0.075759828,0.710619648,0.031301058,2.131858945,0.703813136,0.742284882
2603,3,2700,0.33316198,0.395192057,0.062030077,0.360798786,0.025770396,1.082396358,0.354042321,0.38696211
2604,3,2700,0.512372851,0.576693714,0.064320862,0.553038696,0.028882746,1.659116089,0.570049524,0.575364876
2593,3,2700,0.310893893,0.406968206,0.096074313,0.366658588,0.040716196,1.099975765,0.382113665,0.401997298
2595,4,3600,0.228231251,0.463597029,0.235365778,0.329989165,0.09011315,1.31995666,0.31406419,0.431759691
2628,4,3600,0.050700672,0.211168885,0.160468213,0.099767578,0.065449754,0.399070311,0.068600377,0.172501208
2621,4,3600,0.327774495,0.464504093,0.136729598,0.41117046,0.054256251,1.644681841,0.426201627,0.461293918
2627,4,3600,0.746357501,0.760089278,0.013731778,0.753143057,0.00621189,3.012572229,0.753062725,0.759625077
2643,2,1800,0.423219353,0.467483938,0.044264585,0.445351645,0.022132292,0.890703291,0.445351645,0.463057479
2666,2,1800,0.112671234,0.148021892,0.035350658,0.130346563,0.017675329,0.260693125,0.130346563,0.144486826
2673,4,3600,0.034998592,0.151658937,0.116660345,0.107665419,0.043666282,0.430661675,0.122002073,0.142761878
2679,4,3600,0.692084968,0.802891552,0.110806584,0.733174548,0.043346483,2.93269819,0.718860835,0.782689244
2718,3,2700,-0.029454708,0.024999224,0.054453932,0.001122418,0.022729986,0.003367254,0.007822738,0.021563927
2745,3,2700,0.022105653,0.191988409,0.169882756,0.093348678,0.07200913,0.280046035,0.065951973,0.166781121
